日付け,終値,始値,高値,安値,出来高,変化率 %
2021年09月08日,112.210,112.205,112.230,112.205,12.33K,-0.01%
2021年09月07日,112.220,112.260,112.260,112.205,158.92K,-0.03%
2021年09月06日,112.255,112.250,112.265,112.250,362.73K,-0.01%
2021年09月03日,112.265,112.285,112.290,112.250,426.79K,-0.01%
2021年09月02日,112.275,112.270,112.290,112.270,659.01K,0.00%
2021年09月01日,112.270,112.275,112.295,112.265,585.82K,-0.01%
2021年08月31日,112.280,112.320,112.325,112.275,816.37K,-0.03%
2021年08月30日,112.310,112.315,112.320,112.295,397.56K,0.00%
2021年08月27日,112.305,112.305,112.315,112.300,219.41K,-0.00%
2021年08月26日,112.310,112.300,112.315,112.295,288.96K,0.00%
2021年08月25日,112.305,112.330,112.330,112.300,341.40K,-0.02%
2021年08月24日,112.325,112.330,112.345,112.320,163.59K,-0.01%
2021年08月23日,112.340,112.335,112.345,112.310,338.31K,0.00%
2021年08月20日,112.340,112.335,112.350,112.330,225.58K,0.00%
2021年08月19日,112.335,112.320,112.340,112.320,212.39K,0.00%
2021年08月18日,112.330,112.315,112.335,112.310,215.44K,0.01%
2021年08月17日,112.315,112.315,112.335,112.305,285.13K,0.00%
2021年08月16日,112.310,112.310,112.325,112.295,145.56K,0.00%
2021年08月13日,112.305,112.315,112.325,112.295,203.89K,-0.01%
2021年08月12日,112.320,112.335,112.340,112.310,127.68K,-0.00%
2021年08月11日,112.325,112.325,112.340,112.310,161.15K,0.00%
2021年08月10日,112.325,112.330,112.350,112.320,238.43K,0.00%
2021年08月09日,112.325,112.335,112.360,112.320,181.27K,-0.02%
2021年08月06日,112.345,112.390,112.390,112.340,174.85K,-0.04%
2021年08月05日,112.390,112.395,112.415,112.375,266.40K,0.01%
2021年08月04日,112.380,112.380,112.405,112.370,293.91K,0.00%
2021年08月03日,112.375,112.380,112.385,112.365,207.93K,0.00%
2021年08月02日,112.375,112.360,112.390,112.345,213.69K,0.02%
2021年07月30日,112.355,112.360,112.370,112.340,182.96K,0.00%
2021年07月29日,112.350,112.360,112.365,112.330,296.93K,0.00%
2021年07月28日,112.350,112.330,112.360,112.325,327.91K,0.02%
2021年07月27日,112.325,112.295,112.335,112.290,264.30K,0.03%
2021年07月26日,112.295,112.290,112.325,112.285,184.62K,0.00%
2021年07月23日,112.290,112.275,112.295,112.270,235.86K,0.01%
2021年07月22日,112.275,112.255,112.280,112.250,264.26K,0.01%
2021年07月21日,112.260,112.260,112.275,112.245,437.97K,-0.01%
2021年07月20日,112.270,112.215,112.285,112.210,417.23K,0.05%
2021年07月19日,112.210,112.200,112.225,112.190,234.42K,0.01%
2021年07月16日,112.195,112.195,112.205,112.180,134.96K,0.01%
2021年07月15日,112.185,112.180,112.195,112.170,166.02K,0.00%
2021年07月14日,112.180,112.160,112.190,112.155,125.40K,0.00%
2021年07月13日,112.175,112.175,112.180,112.150,219.95K,0.00%
2021年07月12日,112.175,112.170,112.185,112.170,134.11K,0.00%
2021年07月09日,112.170,112.195,112.200,112.170,185.30K,-0.02%
2021年07月08日,112.190,112.185,112.215,112.180,276.27K,0.01%
2021年07月07日,112.180,112.175,112.190,112.170,247.59K,0.00%
2021年07月06日,112.180,112.145,112.185,112.140,191.34K,0.03%
2021年07月05日,112.150,112.170,112.170,112.140,125.91K,-0.01%
2021年07月02日,112.165,112.165,112.175,112.155,152.30K,0.00%
2021年07月01日,112.160,112.145,112.165,112.135,163.12K,0.02%
2021年06月30日,112.140,112.125,112.150,112.120,181.36K,0.01%
2021年06月29日,112.130,112.130,112.135,112.115,149.91K,0.00%
2021年06月28日,112.130,112.115,112.130,112.110,134.79K,0.01%
2021年06月25日,112.115,112.120,112.125,112.110,154.02K,-0.01%
2021年06月24日,112.125,112.125,112.140,112.115,206.24K,0.00%
2021年06月23日,112.125,112.120,112.140,112.110,269.53K,0.00%
2021年06月22日,112.120,112.120,112.135,112.110,284.21K,-0.00%
2021年06月21日,112.125,112.155,112.165,112.120,287.95K,-0.03%
2021年06月18日,112.160,112.160,112.175,112.145,252.30K,-0.00%
2021年06月17日,112.165,112.155,112.175,112.150,320.56K,-0.01%
2021年06月16日,112.175,112.175,112.185,112.150,168.95K,0.00%
2021年06月15日,112.170,112.165,112.185,112.165,180.18K,-0.01%
2021年06月14日,112.180,112.195,112.205,112.165,164.09K,-0.01%
2021年06月11日,112.195,112.200,112.210,112.190,135.25K,0.00%
2021年06月10日,112.190,112.185,112.205,112.160,283.22K,0.00%
2021年06月09日,112.185,112.165,112.195,112.160,311.06K,0.14%
2021年06月08日,112.025,112.030,112.030,112.010,8.39K,0.01%
2021年06月07日,112.015,112.050,112.050,112.005,118.58K,-0.04%
2021年06月04日,112.055,112.050,112.055,112.035,323.07K,0.01%
2021年06月03日,112.045,112.045,112.055,112.040,585.50K,-0.00%
2021年06月02日,112.050,112.045,112.055,112.040,835.17K,0.01%
2021年06月01日,112.040,112.050,112.055,112.030,476.63K,-0.00%
2021年05月31日,112.045,112.045,112.055,112.025,319.21K,0.00%
2021年05月28日,112.045,112.040,112.055,112.025,375.76K,0.01%
2021年05月27日,112.035,112.055,112.060,112.025,356.97K,-0.02%
2021年05月26日,112.055,112.050,112.060,112.040,349.16K,0.01%
2021年05月25日,112.040,112.035,112.050,112.030,300.98K,0.01%
2021年05月24日,112.030,112.040,112.050,112.020,208.44K,-0.00%
2021年05月21日,112.035,112.020,112.040,112.015,328.54K,0.01%
2021年05月20日,112.020,112.020,112.030,112.005,248.70K,-0.01%
2021年05月19日,112.030,112.020,112.040,112.000,406.63K,0.00%
2021年05月18日,112.025,112.025,112.035,112.010,288.48K,0.00%
2021年05月17日,112.025,112.020,112.040,112.010,249.39K,0.00%
2021年05月14日,112.025,112.025,112.030,112.010,233.96K,0.00%
2021年05月13日,112.020,112.020,112.030,112.005,317.99K,0.00%
2021年05月12日,112.020,112.040,112.055,112.015,302.55K,-0.03%
2021年05月11日,112.050,112.075,112.080,112.035,308.80K,-0.03%
2021年05月10日,112.080,112.070,112.090,112.060,157.16K,0.00%
2021年05月07日,112.080,112.095,112.100,112.065,250.46K,-0.01%
2021年05月06日,112.095,112.100,112.110,112.085,194.94K,0.00%
2021年05月05日,112.095,112.105,112.110,112.085,237.99K,-0.00%
2021年05月04日,112.100,112.085,112.110,112.060,446.16K,0.01%
2021年05月03日,112.085,112.085,112.095,112.055,238.47K,0.00%
2021年04月30日,112.080,112.060,112.095,112.060,336.29K,0.01%
2021年04月29日,112.070,112.090,112.095,112.060,282.20K,-0.01%
2021年04月28日,112.080,112.085,112.095,112.060,229.33K,-0.01%
2021年04月27日,112.090,112.090,112.100,112.080,158.43K,-0.00%
2021年04月26日,112.095,112.095,112.105,112.085,134.85K,-0.00%
2021年04月23日,112.100,112.105,112.105,112.090,175.29K,0.00%
2021年04月22日,112.100,112.110,112.120,112.080,242.76K,-0.00%
2021年04月21日,112.105,112.105,112.110,112.095,265.22K,0.00%
2021年04月20日,112.100,112.075,112.105,112.060,301.12K,0.02%
2021年04月19日,112.075,112.100,112.110,112.065,328.16K,-0.02%
2021年04月16日,112.100,112.115,112.115,112.090,172.75K,-0.01%
2021年04月15日,112.115,112.085,112.125,112.085,171.54K,0.02%
2021年04月14日,112.090,112.130,112.135,112.085,189.90K,-0.02%
2021年04月13日,112.115,112.125,112.135,112.115,199.40K,-0.01%
2021年04月12日,112.130,112.105,112.140,112.105,294.20K,0.01%
2021年04月09日,112.115,112.140,112.145,112.100,219.35K,-0.02%
2021年04月08日,112.140,112.125,112.150,112.120,185.69K,0.02%
2021年04月07日,112.120,112.125,112.135,112.115,140.76K,0.00%
2021年04月06日,112.120,112.115,112.135,112.105,158.85K,-0.02%
2021年04月01日,112.140,112.090,112.145,112.090,229.14K,0.04%
2021年03月31日,112.100,112.105,112.110,112.080,230.96K,0.01%
2021年03月30日,112.090,112.130,112.130,112.085,370.63K,-0.05%
2021年03月29日,112.145,112.150,112.160,112.125,214.08K,-0.01%
2021年03月26日,112.155,112.160,112.160,112.145,196.85K,-0.00%
2021年03月25日,112.160,112.160,112.165,112.150,204.45K,0.00%
2021年03月24日,112.155,112.145,112.160,112.135,268.72K,0.01%
2021年03月23日,112.140,112.120,112.150,112.120,254.99K,0.01%
2021年03月22日,112.130,112.120,112.150,112.120,189.56K,0.01%
2021年03月19日,112.120,112.100,112.120,112.095,248.66K,0.03%
2021年03月18日,112.085,112.105,112.105,112.070,353.44K,0.00%
2021年03月17日,112.085,112.095,112.110,112.080,242.85K,-0.01%
2021年03月16日,112.100,112.110,112.115,112.095,257.01K,-0.00%
2021年03月15日,112.105,112.095,112.110,112.085,244.79K,0.02%
2021年03月12日,112.080,112.105,112.110,112.070,225.94K,-0.01%
2021年03月11日,112.095,112.075,112.115,112.065,335.95K,0.02%
2021年03月10日,112.070,112.075,112.085,112.060,147.43K,-0.00%
2021年03月09日,112.075,112.070,112.095,112.065,198.08K,-0.08%
2021年03月08日,112.170,112.190,112.190,112.160,11.59K,-0.02%
2021年03月05日,112.190,112.210,112.220,112.180,126.92K,-0.02%
2021年03月04日,112.210,112.210,112.230,112.195,483.63K,-0.01%
2021年03月03日,112.220,112.240,112.245,112.205,751.32K,-0.01%
2021年03月02日,112.235,112.225,112.250,112.210,884.54K,0.00%
2021年03月01日,112.230,112.205,112.250,112.180,742.32K,0.05%
2021年02月26日,112.170,112.070,112.195,112.070,528.58K,0.02%
2021年02月25日,112.145,112.220,112.220,112.105,827.33K,-0.07%
2021年02月24日,112.220,112.210,112.230,112.210,378.03K,0.00%
2021年02月23日,112.220,112.220,112.225,112.205,326.95K,-0.00%
2021年02月22日,112.225,112.215,112.235,112.205,363.25K,0.01%
2021年02月19日,112.215,112.225,112.225,112.200,295.30K,-0.00%
2021年02月18日,112.220,112.235,112.245,112.200,289.79K,-0.01%
2021年02月17日,112.230,112.210,112.240,112.205,252.76K,0.00%
2021年02月16日,112.225,112.230,112.240,112.210,317.66K,-0.00%
2021年02月15日,112.230,112.245,112.250,112.220,225.46K,-0.02%
2021年02月12日,112.255,112.280,112.280,112.245,182.75K,-0.02%
2021年02月11日,112.275,112.265,112.290,112.260,168.17K,0.01%
2021年02月10日,112.260,112.265,112.270,112.255,172.73K,0.00%
2021年02月09日,112.255,112.260,112.265,112.245,203.41K,0.00%
2021年02月08日,112.255,112.270,112.270,112.245,169.61K,-0.00%
2021年02月05日,112.260,112.265,112.280,112.245,376.50K,0.00%
2021年02月04日,112.260,112.260,112.270,112.245,342.37K,-0.01%
2021年02月03日,112.270,112.275,112.280,112.255,259.56K,-0.01%
2021年02月02日,112.280,112.300,112.305,112.270,330.66K,-0.03%
2021年02月01日,112.310,112.330,112.335,112.295,205.56K,-0.01%
2021年01月29日,112.320,112.330,112.345,112.305,396.84K,-0.04%
2021年01月28日,112.360,112.330,112.360,112.330,338.12K,0.02%
2021年01月27日,112.340,112.295,112.365,112.295,450.09K,0.03%
2021年01月26日,112.305,112.310,112.320,112.290,282.81K,-0.00%
2021年01月25日,112.310,112.280,112.315,112.270,418.43K,0.04%
2021年01月22日,112.270,112.245,112.285,112.240,363.04K,0.02%
2021年01月21日,112.250,112.275,112.280,112.240,418.94K,-0.02%
2021年01月20日,112.275,112.280,112.285,112.260,288.25K,0.00%
2021年01月19日,112.275,112.290,112.295,112.260,383.29K,-0.01%
2021年01月18日,112.290,112.310,112.315,112.285,176.46K,-0.01%
2021年01月15日,112.305,112.315,112.330,112.295,272.16K,-0.01%
2021年01月14日,112.320,112.285,112.325,112.270,428.70K,0.05%
2021年01月13日,112.265,112.255,112.285,112.250,360.10K,0.02%
2021年01月12日,112.245,112.260,112.265,112.240,438.22K,-0.02%
2021年01月11日,112.265,112.275,112.285,112.260,335.09K,-0.01%
2021年01月08日,112.275,112.270,112.290,112.270,293.53K,0.00%
2021年01月07日,112.270,112.270,112.290,112.270,267.32K,-0.01%
2021年01月06日,112.285,112.305,112.305,112.260,355.31K,-0.03%
2021年01月05日,112.315,112.325,112.330,112.300,256.81K,0.00%
2021年01月04日,112.315,112.285,112.330,112.265,467.25K,0.04%
2020年12月31日,112.275,112.275,112.275,112.275,-,0.00%
2020年12月30日,112.275,112.275,112.285,112.255,209.31K,-0.00%
