日付け,終値,始値,高値,安値,出来高,変化率 %
2020年11月20日,1.3282,1.3261,1.3297,1.3245,147.76K,0.16%
2020年11月19日,1.3261,1.3275,1.3281,1.3196,162.81K,-0.06%
2020年11月18日,1.3269,1.3244,1.3313,1.3242,149.98K,0.21%
2020年11月17日,1.3241,1.3195,1.3274,1.3187,156.93K,0.38%
2020年11月16日,1.3191,1.3179,1.3243,1.3162,139.32K,0.04%
2020年11月13日,1.3186,1.3118,1.3203,1.3109,155.61K,0.55%
2020年11月12日,1.3114,1.3222,1.3230,1.3105,174.58K,-0.81%
2020年11月11日,1.3221,1.3270,1.3310,1.3189,165.96K,-0.38%
2020年11月10日,1.3271,1.3166,1.3278,1.3155,173.72K,0.82%
2020年11月09日,1.3163,1.3163,1.3209,1.3118,161.43K,0.05%
2020年11月06日,1.3156,1.3144,1.3178,1.3092,183.36K,0.11%
2020年11月05日,1.3142,1.2989,1.3155,1.2930,183.38K,1.21%
2020年11月04日,1.2985,1.3060,1.3140,1.2914,175.28K,-0.56%
2020年11月03日,1.3058,1.2916,1.3080,1.2903,142.53K,1.13%
2020年11月02日,1.2912,1.2946,1.2954,1.2853,135.53K,-0.22%
2020年10月30日,1.2941,1.2929,1.2989,1.2898,172.86K,0.12%
2020年10月29日,1.2926,1.2983,1.3027,1.2881,165.88K,-0.42%
2020年10月28日,1.2981,1.3046,1.3065,1.2917,161.99K,-0.48%
2020年10月27日,1.3043,1.3019,1.3081,1.3001,132.86K,0.15%
2020年10月26日,1.3023,1.3048,1.3075,1.2993,133.77K,-0.13%
2020年10月23日,1.3040,1.3083,1.3125,1.3018,153.93K,-0.31%
2020年10月22日,1.3081,1.3151,1.3155,1.3069,156.37K,-0.48%
2020年10月21日,1.3144,1.2945,1.3178,1.2937,148.80K,1.55%
2020年10月20日,1.2944,1.2952,1.2980,1.2910,143.02K,-0.02%
2020年10月19日,1.2947,1.2915,1.3025,1.2889,126.16K,0.26%
2020年10月16日,1.2913,1.2916,1.2963,1.2863,128.39K,-0.01%
