日付け,終値,始値,高値,安値,出来高,変化率 %
2020年10月14日,93.366,93.540,93.680,93.240,24.15K,-0.18%
2020年10月13日,93.536,93.075,93.605,93.045,28.34K,0.46%
2020年10月12日,93.104,93.110,93.270,93.025,17.46K,0.04%
2020年10月09日,93.065,93.575,93.620,93.000,19.92K,-0.62%
2020年10月08日,93.648,93.670,93.820,93.525,14.79K,-0.03%
2020年10月07日,93.678,93.890,93.975,93.605,20.28K,-0.07%
2020年10月06日,93.744,93.455,93.915,93.375,26.66K,0.21%
2020年10月05日,93.545,93.915,93.955,93.415,17.46K,-0.39%
2020年10月02日,93.909,93.800,94.090,93.735,21.82K,0.16%
2020年10月01日,93.762,93.865,93.980,93.565,24.77K,-0.18%
2020年09月30日,93.927,93.900,94.250,93.700,20.01K,0.00%
2020年09月29日,93.927,94.205,94.350,93.860,17.39K,-0.40%
2020年09月28日,94.302,94.630,94.670,94.175,20.24K,-0.40%
2020年09月25日,94.682,94.345,94.795,94.225,18.88K,0.31%
2020年09月24日,94.394,94.440,94.655,94.225,23.95K,-0.05%
2020年09月23日,94.443,94.030,94.495,93.965,30.72K,0.45%
2020年09月22日,94.018,93.585,94.120,93.500,23.40K,0.36%
2020年09月21日,93.684,93.005,93.815,92.755,32.24K,0.79%
2020年09月18日,92.952,92.895,93.045,92.770,15.65K,-0.02%
2020年09月17日,92.969,93.190,93.630,92.875,31.14K,-0.28%
2020年09月16日,93.231,93.130,93.300,92.800,35.51K,0.16%
2020年09月15日,93.085,93.070,93.185,92.790,18.64K,0.19%
2020年09月14日,92.912,93.250,93.300,92.910,3.15K,-0.44%
2020年09月11日,93.320,93.345,93.375,93.110,11.40K,-0.01%
2020年09月10日,93.331,93.270,93.450,92.700,21.15K,0.08%
2020年09月09日,93.258,93.535,93.665,93.125,24.80K,-0.20%
2020年09月08日,93.441,93.050,93.520,93.000,30.04K,0.78%
2020年09月07日,92.719,92.800,93.090,92.800,7.78K,0.00%
2020年09月04日,92.719,92.825,93.245,92.665,25.88K,-0.02%
2020年09月03日,92.733,92.705,93.085,92.685,20.74K,-0.11%
2020年09月02日,92.834,92.265,92.875,92.235,24.03K,0.54%
2020年09月01日,92.337,92.170,92.400,91.725,33.20K,0.22%
2020年08月31日,92.131,92.300,92.490,91.990,29.09K,-0.27%
2020年08月28日,92.379,93.030,93.100,92.180,35.37K,-0.66%
2020年08月27日,92.991,92.835,93.350,92.385,46.98K,-0.01%
2020年08月26日,92.996,93.020,93.375,92.835,18.76K,-0.02%
2020年08月25日,93.019,93.270,93.350,92.960,16.29K,-0.29%
2020年08月24日,93.289,93.215,93.340,92.830,16.20K,0.05%
2020年08月21日,93.240,92.690,93.480,92.565,25.53K,0.50%
2020年08月20日,92.778,92.975,93.245,92.710,19.71K,-0.11%
2020年08月19日,92.880,92.210,93.065,92.145,21.58K,0.67%
2020年08月18日,92.259,92.820,92.820,92.110,21.71K,-0.63%
2020年08月17日,92.847,93.035,93.115,92.750,12.46K,-0.26%
2020年08月14日,93.085,93.245,93.410,92.995,15.38K,-0.25%
2020年08月13日,93.317,93.365,93.390,92.905,19.29K,-0.10%
2020年08月12日,93.408,93.655,93.895,93.210,20.59K,-0.21%
2020年08月11日,93.600,93.595,93.735,93.140,23.50K,0.03%
2020年08月10日,93.569,93.415,93.685,93.275,15.75K,0.17%
2020年08月07日,93.412,92.785,93.625,92.740,25.84K,0.69%
2020年08月06日,92.768,92.780,93.085,92.475,24.33K,-0.09%
2020年08月05日,92.850,93.145,93.235,92.535,20.13K,-0.57%
2020年08月04日,93.378,93.505,93.815,93.215,18.00K,-0.14%
2020年08月03日,93.507,93.390,93.980,93.295,24.99K,0.20%
2020年07月31日,93.321,92.775,93.525,92.510,28.57K,0.34%
2020年07月30日,93.009,93.305,93.640,92.890,26.95K,-0.45%
2020年07月29日,93.432,93.710,93.770,93.120,24.75K,-0.23%
2020年07月28日,93.647,93.490,93.965,93.450,23.58K,0.03%
2020年07月27日,93.615,94.345,94.375,93.420,23.56K,-0.81%
2020年07月24日,94.380,94.750,94.780,94.100,18.25K,-0.28%
2020年07月23日,94.649,94.955,95.150,94.540,17.88K,-0.30%
2020年07月22日,94.930,95.090,95.375,94.775,17.68K,-0.14%
2020年07月21日,95.060,95.700,95.870,94.980,24.68K,-0.74%
2020年07月20日,95.772,96.000,96.145,95.675,18.20K,-0.12%
2020年07月17日,95.889,96.260,96.295,95.845,11.60K,-0.45%
2020年07月16日,96.319,95.975,96.380,95.845,18.27K,0.29%
2020年07月15日,96.039,96.120,96.215,95.720,14.53K,-0.17%
2020年07月14日,96.207,96.520,96.670,96.125,12.97K,-0.21%
2020年07月13日,96.407,96.585,96.640,96.205,18.71K,-0.21%
2020年07月10日,96.614,96.745,96.960,96.395,16.73K,-0.06%
2020年07月09日,96.673,96.415,96.780,96.180,21.92K,0.32%
2020年07月08日,96.368,96.910,97.005,96.345,18.91K,-0.49%
2020年07月07日,96.839,96.700,97.105,96.555,16.29K,0.16%
2020年07月06日,96.682,97.190,97.190,96.500,20.09K,-0.64%
2020年07月03日,97.301,97.210,97.350,97.145,5.24K,0.00%
2020年07月02日,97.301,97.140,97.335,96.790,17.42K,0.15%
2020年07月01日,97.155,97.375,97.615,96.985,16.05K,-0.20%
2020年06月30日,97.349,97.390,97.810,97.185,18.34K,-0.16%
