日付け,終値,始値,高値,安値,出来高,変化率 %
2022年02月11日,153.92,155.61,158.19,152.97,16.83M,-1.30%
2022年02月10日,155.95,156.66,159.03,155.22,16.46M,-0.42%
2022年02月09日,156.60,156.59,157.43,155.82,9.13M,0.42%
2022年02月08日,155.95,155.00,158.48,154.80,20.41M,1.88%
2022年02月07日,153.07,153.27,153.62,150.85,12.57M,0.33%
2022年02月04日,152.56,149.10,153.50,148.77,16.65M,2.60%
2022年02月03日,148.70,150.00,151.65,148.29,12.47M,-0.83%
2022年02月02日,149.94,150.50,150.94,148.07,12.44M,-0.80%
2022年02月01日,151.15,148.69,151.47,148.30,14.58M,1.72%
2022年01月31日,148.60,145.64,148.79,144.67,13.99M,1.36%
2022年01月28日,146.61,144.19,146.76,142.17,14.12M,0.89%
2022年01月27日,145.31,149.42,150.38,144.13,17.54M,-1.76%
2022年01月26日,147.92,148.72,150.57,145.96,20.71M,0.95%
2022年01月25日,146.53,143.65,146.85,140.79,18.92M,1.09%
2022年01月24日,144.95,142.28,145.48,139.57,28.50M,-0.09%
2022年01月21日,145.08,147.50,147.51,144.27,20.71M,-1.75%
2022年01月20日,147.66,148.99,150.61,147.36,14.86M,-0.85%
2022年01月19日,148.93,151.57,152.23,148.55,22.38M,-1.55%
2022年01月18日,151.27,155.78,155.78,150.54,32.35M,-4.19%
2022年01月14日,157.89,160.76,161.03,156.90,40.16M,-6.15%
2022年01月13日,168.23,168.34,169.81,167.89,13.62M,-0.12%
2022年01月12日,168.44,168.46,169.59,167.18,12.57M,0.57%
2022年01月11日,167.49,168.26,168.52,166.31,11.85M,0.10%
2022年01月10日,167.32,169.07,169.31,165.53,12.92M,0.10%
2022年01月07日,167.16,165.66,167.53,165.06,13.91M,0.99%
2022年01月06日,165.52,166.91,167.37,163.87,14.05M,1.06%
2022年01月05日,163.78,167.82,168.36,163.73,17.54M,-2.41%
2022年01月04日,167.83,164.31,168.58,164.23,20.20M,3.79%
2022年01月03日,161.70,159.86,162.64,159.51,13.13M,2.12%
2021年12月31日,158.35,158.45,159.29,157.96,5.81M,-0.08%
2021年12月30日,158.48,159.11,160.24,158.37,6.95M,-0.05%
2021年12月29日,158.56,158.85,159.63,158.15,6.40M,-0.05%
2021年12月28日,158.64,158.20,160.15,158.08,6.34M,0.30%
2021年12月27日,158.16,157.60,158.20,156.34,6.19M,0.57%
2021年12月23日,157.26,157.61,159.12,157.21,8.06M,0.36%
2021年12月22日,156.70,155.75,157.05,155.24,7.27M,0.39%
2021年12月21日,156.09,155.41,157.18,155.09,11.29M,1.40%
2021年12月20日,153.94,154.51,154.70,151.84,15.15M,-1.80%
2021年12月17日,156.76,159.32,159.38,155.18,28.14M,-2.28%
2021年12月16日,160.41,160.39,161.82,158.70,19.54M,1.56%
2021年12月15日,157.94,159.85,159.85,157.35,14.01M,-0.75%
2021年12月14日,159.13,157.45,160.89,157.30,12.56M,0.77%
2021年12月13日,157.92,159.50,159.79,157.28,12.07M,-1.19%
2021年12月10日,159.82,161.32,161.70,159.13,10.41M,-0.40%
2021年12月09日,160.46,159.65,160.93,158.65,11.19M,-0.16%
2021年12月08日,160.71,162.66,163.27,160.17,11.71M,-1.14%
2021年12月07日,162.57,161.88,163.39,161.16,9.85M,1.50%
2021年12月06日,160.16,161.01,162.61,159.46,11.19M,1.18%
2021年12月03日,158.29,161.50,161.83,157.19,12.68M,-1.81%
2021年12月02日,161.21,159.83,163.25,158.80,12.97M,2.10%
2021年12月01日,157.89,161.00,163.27,157.80,12.26M,-0.59%
2021年11月30日,158.83,159.15,160.63,158.29,18.92M,-1.49%
2021年11月29日,161.23,163.31,164.78,159.82,12.10M,-0.43%
2021年11月26日,161.93,162.14,162.65,158.82,13.62M,-3.01%
2021年11月24日,166.96,168.46,169.44,166.44,9.63M,-0.78%
2021年11月23日,168.28,165.50,168.55,165.37,12.36M,2.39%
2021年11月22日,164.35,164.16,165.98,162.99,14.55M,2.13%
2021年11月19日,160.92,161.30,162.11,159.45,12.19M,-1.31%
2021年11月18日,163.05,164.39,164.85,162.56,8.12M,-0.86%
2021年11月17日,164.47,165.21,165.56,163.39,9.91M,-0.54%
2021年11月16日,165.36,167.06,167.07,165.12,9.71M,-0.72%
2021年11月15日,166.56,167.21,167.79,166.00,6.49M,-0.18%
2021年11月12日,166.86,167.65,167.74,165.72,8.11M,-0.45%
2021年11月11日,167.61,167.52,168.68,166.90,5.82M,-0.01%
2021年11月10日,167.62,167.45,168.95,167.09,7.00M,-0.10%
2021年11月09日,167.78,167.35,168.47,166.60,7.99M,-0.76%
2021年11月08日,169.06,169.05,170.92,168.74,6.41M,0.60%
2021年11月05日,168.05,168.90,170.09,167.41,7.98M,-0.14%
2021年11月04日,168.29,170.00,170.20,166.49,9.57M,-1.31%
2021年11月03日,170.53,170.13,171.13,169.15,8.40M,0.04%
2021年11月02日,170.47,169.80,171.69,168.92,7.17M,0.39%
2021年11月01日,169.80,172.04,172.33,169.01,7.44M,-0.05%
2021年10月29日,169.89,171.18,172.24,169.39,8.14M,-0.28%
2021年10月28日,170.36,168.30,170.51,167.96,7.21M,1.51%
2021年10月27日,167.83,170.32,170.70,167.34,9.85M,-2.08%
2021年10月26日,171.40,171.00,172.49,170.54,8.02M,0.27%
2021年10月25日,170.94,172.71,172.96,170.48,10.16M,-0.49%
2021年10月22日,171.78,170.03,172.09,169.70,8.82M,1.35%
2021年10月21日,169.50,170.76,171.33,168.68,8.42M,-0.78%
2021年10月20日,170.84,168.30,170.87,167.46,8.19M,1.35%
2021年10月19日,168.57,167.40,168.65,166.58,8.05M,1.21%
2021年10月18日,166.55,166.48,168.61,165.91,12.67M,-0.04%
2021年10月15日,166.61,165.35,167.17,164.14,14.27M,1.92%
2021年10月14日,163.47,161.75,164.01,160.06,15.18M,1.53%
2021年10月13日,161.00,164.07,165.41,160.60,22.75M,-2.64%
2021年10月12日,165.36,165.75,166.69,164.77,13.03M,-0.77%
2021年10月11日,166.64,170.80,171.29,166.46,12.15M,-2.10%
2021年10月08日,170.22,170.02,171.34,169.29,8.19M,0.08%
2021年10月07日,170.09,171.20,171.51,169.54,10.20M,0.63%
2021年10月06日,169.02,167.99,169.10,166.00,8.69M,0.21%
2021年10月05日,168.66,167.21,170.14,166.67,12.29M,1.02%
2021年10月04日,166.95,166.97,170.44,165.73,14.12M,-0.11%
2021年10月01日,167.13,164.00,168.30,163.60,11.28M,2.10%
2021年09月30日,163.69,166.92,166.99,162.79,13.17M,-1.36%
2021年09月29日,165.95,166.21,166.90,165.04,7.78M,-0.08%
2021年09月28日,166.08,167.70,169.30,165.66,13.39M,-0.54%
2021年09月27日,166.98,165.00,167.40,164.61,13.22M,2.42%
2021年09月24日,163.04,161.44,163.59,160.82,10.10M,1.15%
2021年09月23日,161.18,158.00,161.71,157.67,12.34M,3.38%
2021年09月22日,155.91,155.20,157.25,155.10,11.24M,1.92%
2021年09月21日,152.98,153.53,154.55,152.58,9.00M,0.01%
2021年09月20日,152.96,153.89,154.56,150.49,15.82M,-2.99%
2021年09月17日,157.68,157.38,159.01,157.00,25.61M,-0.26%
2021年09月16日,158.09,159.41,160.85,157.22,10.88M,-0.04%
2021年09月15日,158.16,156.72,158.69,156.47,11.69M,0.69%
2021年09月14日,157.07,160.45,161.34,156.26,11.69M,-1.75%
2021年09月13日,159.86,158.53,160.05,158.07,10.05M,1.59%
2021年09月10日,157.36,160.56,160.72,157.22,8.31M,-1.15%
2021年09月09日,159.19,158.27,160.83,158.08,7.90M,0.44%
2021年09月08日,158.50,158.89,159.58,158.04,7.85M,-0.45%
2021年09月07日,159.21,159.99,161.38,158.96,9.29M,-0.18%
2021年09月03日,159.49,160.39,160.89,159.15,7.96M,-0.60%
2021年09月02日,160.46,160.02,161.61,159.43,8.82M,0.46%
2021年09月01日,159.72,160.22,160.76,158.97,8.73M,-0.14%
2021年08月31日,159.95,160.44,161.37,159.35,12.34M,-0.31%
2021年08月30日,160.44,163.21,163.49,159.88,7.94M,-1.60%
2021年08月27日,163.05,161.75,163.16,161.26,8.78M,0.80%
2021年08月26日,161.75,162.26,163.83,161.15,11.03M,0.52%
2021年08月25日,160.92,158.51,161.78,157.80,11.34M,2.06%
2021年08月24日,157.67,157.00,158.55,156.87,7.67M,0.62%
2021年08月23日,156.70,155.33,157.09,155.24,7.93M,1.28%
2021年08月20日,154.72,154.35,154.90,153.16,6.97M,0.29%
2021年08月19日,154.28,153.16,155.56,153.01,9.52M,-0.84%
2021年08月18日,155.58,156.31,158.01,155.34,8.07M,-0.91%
2021年08月17日,157.01,157.57,158.86,155.27,9.35M,-1.21%
2021年08月16日,158.93,158.94,159.03,156.78,8.76M,-0.66%
2021年08月13日,159.98,161.79,162.16,159.57,8.98M,-1.12%
2021年08月12日,161.79,161.88,162.37,160.55,8.85M,0.39%
2021年08月11日,161.16,160.00,161.50,159.08,9.16M,1.19%
2021年08月10日,159.26,156.74,159.98,156.31,8.67M,1.23%
2021年08月09日,157.33,157.52,158.55,155.90,9.52M,-0.11%
2021年08月06日,157.50,155.19,157.82,155.11,13.33M,2.84%
2021年08月05日,153.15,152.28,153.69,152.01,9.15M,1.26%
2021年08月04日,151.24,151.25,153.37,150.91,10.15M,-1.08%
2021年08月03日,152.89,151.95,153.32,149.52,10.39M,1.14%
2021年08月02日,151.17,152.03,154.45,151.07,10.20M,-0.40%
2021年07月30日,151.78,152.58,153.67,151.20,9.81M,-0.80%
2021年07月29日,153.00,153.14,153.87,151.91,9.06M,0.86%
2021年07月28日,151.70,152.29,152.77,150.88,9.22M,0.17%
2021年07月27日,151.45,150.40,152.49,149.80,11.22M,-0.13%
2021年07月26日,151.65,150.19,151.96,150.17,8.21M,0.67%
2021年07月23日,150.64,151.48,152.84,150.25,9.67M,-0.19%
2021年07月22日,150.93,152.88,153.44,149.97,9.91M,-1.26%
2021年07月21日,152.86,152.05,153.65,151.36,12.36M,2.10%
2021年07月20日,149.71,146.52,151.12,146.33,15.39M,1.86%
2021年07月19日,146.97,148.55,149.82,145.71,22.17M,-3.25%
2021年07月16日,151.91,155.96,156.28,151.02,14.00M,-2.28%
2021年07月15日,155.46,153.90,156.53,153.70,11.54M,0.22%
2021年07月14日,155.12,155.95,157.28,152.95,14.62M,-0.34%
2021年07月13日,155.65,156.05,157.39,153.50,22.67M,-1.49%
2021年07月12日,158.00,154.35,159.16,153.94,19.94M,1.43%
2021年07月09日,155.77,153.05,156.15,152.58,13.69M,3.20%
2021年07月08日,150.94,151.61,152.53,150.04,17.83M,-1.73%
2021年07月07日,153.59,152.01,154.28,151.55,12.27M,0.12%
2021年07月06日,153.41,155.78,155.78,152.35,15.08M,-1.68%
2021年07月02日,156.03,155.95,156.32,155.12,11.43M,-0.67%
2021年07月01日,157.08,156.26,157.14,155.41,10.48M,0.99%
2021年06月30日,155.54,153.75,156.08,153.71,12.53M,0.91%
2021年06月29日,154.14,155.00,156.31,153.61,14.53M,-0.12%
2021年06月28日,154.33,153.70,154.48,152.12,14.13M,0.18%
2021年06月25日,154.05,152.59,154.49,151.67,15.48M,1.01%
2021年06月24日,152.51,151.92,153.12,151.22,13.73M,0.92%
2021年06月23日,151.12,150.20,152.04,150.09,12.73M,0.61%
2021年06月22日,150.21,150.60,150.97,148.66,14.25M,-0.15%
2021年06月21日,150.43,149.08,151.20,149.02,18.66M,1.70%
2021年06月18日,147.92,149.30,149.70,147.56,43.60M,-2.53%
2021年06月17日,151.76,157.10,157.46,151.25,29.72M,-2.89%
2021年06月16日,156.27,154.73,157.62,153.11,25.32M,0.70%
2021年06月15日,155.18,156.70,156.92,154.13,24.49M,-1.52%
2021年06月14日,157.57,160.15,160.33,156.65,19.92M,-1.70%
2021年06月11日,160.29,160.43,161.20,159.06,13.68M,-0.07%
2021年06月10日,160.40,164.36,165.24,160.31,12.12M,-1.56%
2021年06月09日,162.94,164.14,164.22,162.28,12.38M,-1.25%
2021年06月08日,165.00,164.49,165.76,163.16,10.37M,-0.40%
2021年06月07日,165.66,167.00,167.10,165.14,7.27M,-0.47%
2021年06月04日,166.44,166.21,166.67,165.03,8.51M,0.16%
2021年06月03日,166.17,165.41,167.24,164.66,13.35M,0.07%
2021年06月02日,166.06,167.26,167.44,165.53,10.50M,0.01%
2021年06月01日,166.05,165.87,166.91,165.48,9.45M,1.10%
2021年05月28日,164.24,164.68,164.94,163.26,10.29M,-0.07%
2021年05月27日,164.35,163.95,164.75,162.57,15.71M,1.56%
2021年05月26日,161.83,163.57,163.74,161.30,13.06M,-0.01%
2021年05月25日,161.85,163.85,165.70,161.56,12.61M,-1.03%
2021年05月24日,163.54,163.36,164.23,162.12,9.44M,0.54%
