日付け,終値,始値,高値,安値,出来高,変化率 %
2018年06月19日,"12,677.97","12,647.07","12,708.71","12,594.51",105.67M,-1.22%
2018年06月18日,"12,834.11","12,945.53","12,982.92","12,784.48",91.86M,-1.36%
2018年06月15日,"13,010.55","13,115.85","13,170.05","13,010.54",265.64M,-0.74%
2018年06月14日,"13,107.10","12,806.07","13,135.97","12,800.66",140.30M,1.68%
2018年06月13日,"12,890.58","12,857.16","12,905.67","12,781.23",108.97M,0.38%
2018年06月12日,"12,842.30","12,924.03","12,948.52","12,816.07",103.76M,0.00%
2018年06月11日,"12,842.91","12,816.32","12,861.95","12,751.66",112.08M,0.60%
2018年06月08日,"12,766.55","12,668.77","12,795.64","12,610.68",118.58M,-0.35%
2018年06月07日,"12,811.05","12,877.85","12,914.85","12,760.54",96.98M,-0.15%
2018年06月06日,"12,830.07","12,813.39","12,872.90","12,729.23",110.29M,0.34%
2018年06月05日,"12,787.13","12,766.16","12,925.24","12,753.30",111.24M,0.13%
2018年06月04日,"12,770.75","12,839.44","12,846.26","12,714.03",87.13M,0.37%
2018年06月01日,"12,724.27","12,678.07","12,800.45","12,660.79",127.23M,0.95%
2018年05月31日,"12,604.89","12,796.16","12,803.60","12,547.61",190.01M,-1.40%
2018年05月30日,"12,783.76","12,693.33","12,783.76","12,663.37",126.40M,0.93%
2018年05月29日,"12,666.51","12,786.15","12,803.29","12,608.70",158.73M,-1.53%
2018年05月28日,"12,863.46","13,016.55","13,040.63","12,828.26",71.93M,-0.58%
2018年05月25日,"12,938.01","12,917.15","13,002.47","12,852.17",107.26M,0.65%
2018年05月24日,"12,855.09","12,955.94","13,006.44","12,801.82",148.21M,-0.94%
2018年05月23日,"12,976.84","13,138.83","13,148.05","12,929.90",108.70M,-1.47%
2018年05月22日,"13,169.92","13,132.56","13,204.31","13,061.77",112.49M,0.71%
2018年05月18日,"13,077.72","13,115.63","13,133.19","13,051.13",128.11M,-0.28%
2018年05月17日,"13,114.61","12,985.14","13,114.63","12,981.89",94.86M,0.91%
2018年05月16日,"12,996.33","12,983.49","13,030.76","12,960.53",107.39M,0.20%
2018年05月15日,"12,970.04","12,947.97","13,006.34","12,918.29",109.89M,-0.06%
2018年05月14日,"12,977.71","13,009.83","13,015.10","12,927.24",79.56M,-0.18%
2018年05月11日,"13,001.24","13,023.00","13,033.30","12,964.00",86.26M,-0.17%
2018年05月10日,"13,022.87","12,975.09","13,034.21","12,928.51",74.39M,0.62%
2018年05月09日,"12,943.06","12,917.82","12,962.52","12,890.38",105.85M,0.24%
2018年05月08日,"12,912.21","12,924.23","12,933.67","12,855.09",98.54M,-0.28%
2018年05月07日,"12,948.14","12,827.43","12,961.05","12,813.55",66.80M,1.00%
2018年05月04日,"12,819.60","12,733.19","12,819.60","12,707.86",102.13M,1.02%
2018年05月03日,"12,690.15","12,775.66","12,798.16","12,665.33",101.87M,-0.88%
2018年05月02日,"12,802.25","12,610.78","12,827.54","12,605.38",114.34M,1.51%
2018年04月30日,"12,612.11","12,606.27","12,622.93","12,563.74",99.51M,0.25%
2018年04月27日,"12,580.87","12,572.72","12,627.71","12,518.03",110.47M,0.64%
2018年04月26日,"12,500.47","12,395.90","12,503.22","12,383.95",123.56M,0.63%
2018年04月25日,"12,422.30","12,456.82","12,484.78","12,312.27",111.94M,-1.02%
2018年04月24日,"12,550.82","12,602.41","12,647.16","12,481.30",109.35M,-0.17%
2018年04月23日,"12,572.39","12,538.16","12,588.23","12,466.47",80.57M,0.25%
2018年04月20日,"12,540.50","12,555.96","12,585.37","12,490.77",115.13M,-0.21%
2018年04月19日,"12,567.42","12,595.61","12,595.61","12,534.63",72.85M,-0.19%
2018年04月18日,"12,590.83","12,597.58","12,640.25","12,548.45",85.60M,0.04%
2018年04月17日,"12,585.57","12,443.20","12,614.25","12,417.26",87.99M,1.57%
2018年04月16日,"12,391.41","12,478.99","12,487.04","12,375.63",64.60M,-0.41%
2018年04月13日,"12,442.40","12,461.31","12,523.97","12,411.65",79.07M,0.22%
2018年04月12日,"12,415.01","12,282.39","12,434.24","12,263.70",84.59M,0.98%
2018年04月11日,"12,293.97","12,372.07","12,381.53","12,256.59",101.87M,-0.83%
2018年04月10日,"12,397.32","12,389.90","12,428.90","12,334.95",102.43M,1.11%
2018年04月09日,"12,261.75","12,311.02","12,371.11","12,205.39",79.68M,0.17%
2018年04月06日,"12,241.27","12,242.94","12,290.03","12,202.05",89.70M,-0.52%
2018年04月05日,"12,305.19","12,153.61","12,322.37","12,135.64",112.47M,2.90%
2018年04月04日,"11,957.90","12,000.47","12,011.12","11,792.35",110.62M,-0.37%
2018年04月03日,"12,002.45","11,997.47","12,069.48","11,913.62",98.17M,-0.78%
2018年03月29日,"12,096.73","11,956.34","12,151.31","11,942.28",115.04M,1.31%
2018年03月28日,"11,940.71","11,868.08","11,961.16","11,770.40",116.90M,-0.25%
2018年03月27日,"11,970.83","11,996.35","12,042.78","11,927.91",101.73M,1.56%
2018年03月26日,"11,787.26","11,919.64","11,984.50","11,726.62",102.95M,-0.83%
2018年03月23日,"11,886.31","11,995.51","12,001.78","11,818.70",150.12M,-1.77%
2018年03月22日,"12,100.08","12,187.73","12,267.17","12,009.50",142.71M,-1.70%
2018年03月21日,"12,309.15","12,336.76","12,344.09","12,250.37",112.29M,0.01%
2018年03月20日,"12,307.33","12,261.19","12,320.00","12,191.55",75.16M,0.74%
2018年03月19日,"12,217.02","12,346.51","12,369.77","12,183.79",100.32M,-1.39%
2018年03月16日,"12,389.58","12,345.56","12,454.02","12,337.62",219.42M,0.36%
