日付け,終値,始値,高値,安値,出来高,変化率 %
2018年10月15日,120.76,120.63,120.84,120.59,177.17K,0.25%
2018年10月12日,120.46,119.81,120.62,119.79,230.76K,0.35%
2018年10月11日,120.04,120.00,120.12,119.77,278.00K,0.38%
2018年10月10日,119.59,119.66,119.76,119.36,249.00K,-0.30%
2018年10月09日,119.95,119.72,120.01,119.64,326.15K,-0.01%
2018年10月08日,119.96,119.66,120.10,119.59,162.28K,0.20%
2018年10月05日,119.72,119.98,120.09,119.45,280.30K,-0.38%
2018年10月04日,120.18,120.56,120.56,120.01,337.25K,-0.75%
2018年10月03日,121.09,121.11,121.40,120.85,208.39K,-0.19%
2018年10月02日,121.32,121.01,121.48,121.00,226.15K,0.33%
2018年10月01日,120.92,120.96,120.99,120.58,210.47K,-0.02%
2018年09月28日,120.94,121.05,121.32,120.88,239.45K,0.13%
2018年09月27日,120.78,121.10,121.30,120.75,216.28K,-0.58%
2018年09月26日,121.49,121.46,121.55,121.46,7.27K,0.13%
2018年09月25日,121.33,121.26,121.38,121.26,4.05K,0.57%
2018年09月24日,120.64,121.24,121.24,120.60,-,-1.16%
2018年09月21日,122.05,121.83,122.11,121.83,2.91K,0.30%
2018年09月20日,121.69,121.53,121.84,121.53,0.10K,0.13%
2018年09月19日,121.53,121.77,121.77,121.51,0.70K,-0.39%
2018年09月18日,122.00,122.35,122.37,122.17,0.61K,-0.22%
2018年09月17日,122.27,122.28,122.28,122.24,5.18K,-0.06%
2018年09月14日,122.34,122.42,122.42,122.20,0.22K,-0.17%
2018年09月13日,122.55,122.65,122.78,122.36,1.35K,-0.15%
2018年09月12日,122.74,122.60,122.79,122.60,0.32K,0.16%
2018年09月11日,122.55,122.54,122.66,122.54,17.02K,-0.24%
2018年09月10日,122.85,123.01,123.01,122.76,2.49K,-0.11%
2018年09月07日,122.99,123.29,123.30,122.89,2.70K,-0.31%
2018年09月06日,123.37,123.10,123.38,122.99,6.21K,0.42%
2018年09月05日,122.86,123.29,123.43,122.78,8.90K,-0.33%
2018年09月04日,123.27,123.37,123.59,123.23,3.18K,-0.15%
2018年09月03日,123.46,123.13,123.56,123.13,2.68K,0.64%
2018年08月31日,122.68,123.22,124.27,122.40,3.32M,-0.24%
2018年08月30日,122.97,122.75,123.04,122.61,72.43K,0.33%
2018年08月29日,122.57,123.10,123.19,122.47,258.30K,-0.36%
2018年08月28日,123.01,123.01,123.22,122.84,649.94K,-0.26%
2018年08月24日,123.33,123.27,123.41,123.09,390.58K,0.02%
2018年08月23日,123.30,123.45,123.48,123.19,308.89K,-0.02%
2018年08月22日,123.32,123.48,123.58,123.28,170.36K,-0.05%
2018年08月21日,123.38,123.81,123.87,123.33,182.13K,-0.41%
2018年08月20日,123.89,123.65,123.90,123.54,141.62K,0.11%
2018年08月17日,123.75,123.78,124.07,123.65,157.72K,0.03%
2018年08月16日,123.71,123.61,123.85,123.55,124.60K,-0.10%
