日付け,終値,始値,高値,安値,出来高,変化率 %
2019年04月04日,28.9310,28.8070,29.0045,28.6845,160.42K,0.45%
2019年04月03日,28.8020,28.8875,29.0875,28.7175,155.43K,-0.21%
2019年04月02日,28.8620,28.9095,28.9380,28.6995,155.63K,-0.15%
2019年04月01日,28.9050,28.2445,28.9350,28.2445,146.99K,2.37%
2019年03月29日,28.2350,28.3590,28.6370,28.1660,178.40K,-0.43%
2019年03月28日,28.3560,27.6730,28.3850,27.4805,204.55K,2.49%
2019年03月27日,27.6660,28.5345,28.5800,27.6160,212.89K,-3.02%
2019年03月26日,28.5280,28.5325,28.8115,28.4815,174.84K,0.03%
2019年03月25日,28.5190,28.1135,28.6200,27.9770,173.55K,1.37%
2019年03月22日,28.1330,29.2160,29.2430,28.0780,204.31K,-3.67%
2019年03月21日,29.2050,29.3180,29.3820,28.8705,177.41K,-0.33%
2019年03月20日,29.3030,29.3985,29.6110,29.2680,169.78K,-0.29%
2019年03月19日,29.3870,29.3890,29.5870,29.3060,135.06K,0.01%
2019年03月18日,29.3840,29.2360,29.4280,29.1325,122.66K,0.56%
2019年03月15日,29.2200,29.0605,29.3055,28.8475,153.97K,0.56%
2019年03月14日,29.0580,29.1410,29.2950,28.9740,164.28K,-0.25%
2019年03月13日,29.1310,29.2190,29.3225,29.0235,155.72K,-0.25%
2019年03月12日,29.2040,28.9550,29.2975,28.9365,174.01K,0.89%
2019年03月11日,28.9470,28.7350,29.0105,28.6695,156.58K,0.71%
2019年03月08日,28.7420,28.8280,28.8545,28.3990,168.42K,-0.30%
2019年03月07日,28.8280,29.1055,29.2890,28.5775,172.47K,-0.93%
2019年03月06日,29.0990,29.6345,29.6465,29.0470,131.20K,-1.80%
2019年03月05日,29.6320,29.5950,29.7020,29.5895,89.29K,0.14%
2019年03月04日,29.5920,29.6380,29.6760,29.5685,88.50K,-0.16%
2019年03月01日,29.6390,29.6945,29.8560,29.4330,170.23K,-0.15%
2019年02月28日,29.6850,29.7675,29.9215,29.5135,173.19K,-0.26%
2019年02月27日,29.7620,29.4980,29.8240,29.4350,156.69K,0.92%
2019年02月26日,29.4920,29.6000,29.6265,29.4225,156.82K,-0.35%
2019年02月25日,29.5970,29.5370,29.8090,29.5050,156.70K,0.24%
2019年02月22日,29.5250,29.3680,29.6920,29.3500,169.11K,0.54%
2019年02月21日,29.3650,29.7395,29.8065,29.3360,173.67K,-1.23%
2019年02月20日,29.7320,29.7160,30.0115,29.6515,167.60K,0.08%
2019年02月19日,29.7070,29.6145,29.8600,29.5765,154.04K,0.34%
2019年02月18日,29.6070,29.8425,29.8905,29.5425,116.84K,-0.78%
2019年02月15日,29.8410,29.6725,29.8610,29.6105,180.23K,0.58%
2019年02月14日,29.6690,29.5670,29.7760,29.1515,180.54K,0.36%
2019年02月13日,29.5620,29.7835,29.8600,29.4690,159.67K,-0.73%
2019年02月12日,29.7800,29.3730,29.8370,29.3650,166.44K,1.40%
2019年02月11日,29.3680,29.4510,29.6110,29.2270,138.47K,-0.17%
2019年02月08日,29.4190,29.5465,29.6740,29.2600,176.52K,-0.42%
2019年02月07日,29.5420,29.7365,29.7690,29.3355,199.70K,-0.64%
2019年02月06日,29.7320,29.9645,29.9905,29.5385,183.25K,-0.76%
2019年02月05日,29.9600,29.9550,30.0340,29.8130,167.47K,0.03%
2019年02月04日,29.9500,29.9220,30.0705,29.7855,147.08K,0.12%
2019年02月01日,29.9140,29.8795,30.0840,29.6110,172.51K,0.13%
2019年01月31日,29.8760,29.5915,29.9115,29.4495,191.00K,0.99%
2019年01月30日,29.5840,29.4055,29.6460,29.3445,182.14K,0.61%
2019年01月29日,29.4055,29.0655,29.4225,29.0075,162.18K,1.16%
2019年01月28日,29.0675,29.0385,29.1825,28.8575,162.11K,0.05%
